Customer ID,Order ID,Product ID,Order Date,Ship Date,Ship Mode,Sales,Quantity,Discount,State,Postal Code,Profit,City Type,Region,Country,Year,Outlet Type,Sales Date
CUST000163,ORD000163,PROD000163,9/28/2021,9/29/2021,Second Class,6471.2,5,0.39,Rajasthan,302001,699.59,Tier 2,South,India,2020,Medium,7/2/2022
CUST000164,ORD000164,PROD000164,2/21/2020,2/25/2020,Same Day,9454.12,8,0.32,Madhya Pradesh,462001,957.6,Village,West,India,2023,Medium,2/7/2020
CUST000165,ORD000165,PROD000165,6/13/2020,6/19/2020,Same Day,24400.67,7,0.49,Madhya Pradesh,462001,2056.03,Village,North,India,2022,Large,4/7/2021
CUST000166,ORD000166,PROD000166,2/13/2023,2/18/2023,Same Day,14390.51,2,0.27,Gujarat,380001,1353.94,Tier 1,East,India,2022,Small,3/24/2022
CUST000167,ORD000167,PROD000167,4/24/2019,5/1/2019,Standard Class,2302.97,4,0.13,Gujarat,380001,568.05,Village,South,India,2023,Large,5/18/2022
CUST000168,ORD000168,PROD000168,5/3/2021,5/4/2021,First Class,49201.78,8,0.42,Karnataka,560001,7949.72,Tier 2,West,India,2023,Large,4/16/2021
CUST000169,ORD000169,PROD000169,12/23/2022,12/29/2022,Standard Class,10331.5,5,0.41,Maharashtra,400001,749.83,Village,North,India,2020,Medium,5/28/2019
CUST000170,ORD000170,PROD000170,9/17/2019,9/18/2019,Second Class,26930.85,5,0.46,Madhya Pradesh,462001,2111.02,Village,East,India,2019,Large,12/5/2019
CUST000171,ORD000171,PROD000171,9/21/2021,9/26/2021,First Class,17201.66,7,0.05,Gujarat,380001,3857.89,Tier 1,South,India,2020,Small,12/24/2019
CUST000172,ORD000172,PROD000172,8/28/2021,9/4/2021,Standard Class,14891.57,3,0.09,Tamil Nadu,600001,3915.29,Tier 2,South,India,2023,Medium,12/21/2020
CUST000173,ORD000173,PROD000173,8/30/2022,9/4/2022,Second Class,18543.66,10,0.19,Maharashtra,400001,4144.41,Tier 1,West,India,2022,Large,4/28/2021
CUST000174,ORD000174,PROD000174,9/11/2019,9/14/2019,Second Class,40605.58,10,0.22,West Bengal,700001,8045.7,Tier 2,East,India,2022,Large,4/15/2022
CUST000175,ORD000175,PROD000175,1/7/2021,1/9/2021,First Class,1919.39,1,0.3,Uttar Pradesh,226001,311.26,Village,North,India,2019,Large,1/9/2019
CUST000176,ORD000176,PROD000176,5/13/2019,5/19/2019,Same Day,26047.11,1,0.12,West Bengal,700001,2622.63,Village,West,India,2021,Medium,10/17/2022
CUST000177,ORD000177,PROD000177,4/14/2022,4/19/2022,Standard Class,32278.59,1,0.02,Gujarat,380001,4702.26,Tier 2,North,India,2022,Large,11/24/2022
CUST000178,ORD000178,PROD000178,7/25/2023,7/31/2023,Same Day,36785.5,4,0.45,Madhya Pradesh,462001,5709.43,Tier 1,West,India,2022,Small,2/24/2019
CUST000179,ORD000179,PROD000179,1/2/2022,1/8/2022,Standard Class,36436.9,7,0.46,West Bengal,700001,2689.11,Tier 1,East,India,2020,Large,6/30/2023
CUST000180,ORD000180,PROD000180,3/17/2022,3/22/2022,Second Class,37866.82,3,0.45,Karnataka,560001,6119.52,Tier 2,East,India,2020,Medium,2/19/2019
CUST000181,ORD000181,PROD000181,1/17/2023,1/18/2023,Same Day,37390.63,4,0.04,Delhi,110001,10260.31,Village,North,India,2020,Small,7/31/2020
CUST000182,ORD000182,PROD000182,11/22/2023,11/23/2023,Standard Class,21275.13,1,0.24,Rajasthan,302001,3138.95,Tier 1,West,India,2023,Small,9/15/2021
CUST000183,ORD000183,PROD000183,4/12/2019,4/16/2019,Second Class,14971.65,10,0.1,Uttar Pradesh,226001,1597.53,Tier 2,East,India,2023,Large,12/9/2021
CUST000184,ORD000184,PROD000184,6/26/2020,7/1/2020,First Class,11013.05,5,0.22,Karnataka,560001,1052.08,Tier 1,West,India,2019,Small,7/8/2020
CUST000185,ORD000185,PROD000185,8/19/2021,8/22/2021,First Class,30336.31,5,0.02,West Bengal,700001,5036.71,Tier 1,East,India,2021,Medium,11/6/2021
CUST000186,ORD000186,PROD000186,1/18/2020,1/20/2020,Second Class,37770.09,3,0.3,Tamil Nadu,600001,7260.82,Tier 1,South,India,2019,Medium,10/4/2022
CUST000187,ORD000187,PROD000187,4/3/2023,4/10/2023,Second Class,44988.87,10,0.38,Madhya Pradesh,462001,4819.17,Village,West,India,2019,Medium,4/1/2020
CUST000188,ORD000188,PROD000188,10/1/2019,10/4/2019,First Class,34227.12,2,0.31,Rajasthan,302001,5196.62,Village,East,India,2020,Small,1/28/2019
CUST000189,ORD000189,PROD000189,9/17/2020,9/18/2020,First Class,44830.29,1,0.3,Delhi,110001,4678.01,Village,South,India,2019,Large,10/16/2019
CUST000190,ORD000190,PROD000190,4/24/2021,4/25/2021,Second Class,33501.11,10,0.41,Karnataka,560001,2680.21,Tier 2,South,India,2021,Small,8/11/2023
CUST000191,ORD000191,PROD000191,3/6/2019,3/9/2019,Same Day,8040.66,9,0.49,Maharashtra,400001,1068.9,Tier 2,West,India,2023,Large,3/19/2023
CUST000192,ORD000192,PROD000192,12/16/2022,12/18/2022,Second Class,7410.53,1,0.46,Karnataka,560001,443.88,Village,East,India,2023,Large,4/9/2021
CUST000193,ORD000193,PROD000193,9/25/2020,10/2/2020,Second Class,15340.33,7,0.11,Tamil Nadu,600001,2650.55,Village,East,India,2019,Medium,10/9/2022
CUST000194,ORD000194,PROD000194,12/14/2020,12/17/2020,Second Class,49187.75,9,0.11,Punjab,160001,8137.07,Tier 1,West,India,2021,Medium,7/3/2019
CUST000195,ORD000195,PROD000195,1/27/2021,1/30/2021,Same Day,41845.8,2,0.3,Maharashtra,400001,8634.98,Tier 2,East,India,2019,Small,10/29/2019
CUST000196,ORD000196,PROD000196,7/14/2019,7/17/2019,First Class,42276.88,4,0.11,Maharashtra,400001,6998.46,Tier 1,North,India,2019,Small,9/30/2021
CUST000197,ORD000197,PROD000197,12/30/2020,1/5/2021,Standard Class,13581.42,9,0.22,Gujarat,380001,1136.43,Tier 1,South,India,2022,Large,7/23/2019
CUST000198,ORD000198,PROD000198,1/30/2022,2/5/2022,Same Day,20895.23,6,0.03,Gujarat,380001,5059.11,Village,North,India,2021,Medium,6/7/2019
CUST000199,ORD000199,PROD000199,10/11/2022,10/14/2022,Standard Class,11775.25,6,0.29,Madhya Pradesh,462001,1847.35,Tier 1,East,India,2019,Medium,5/15/2023
CUST000200,ORD000200,PROD000200,7/17/2021,7/23/2021,Standard Class,8874.03,10,0.37,Uttar Pradesh,226001,586.36,Tier 2,West,India,2020,Small,5/27/2021
CUST000201,ORD000201,PROD000201,1/10/2020,1/14/2020,Standard Class,24268.74,4,0.24,Madhya Pradesh,462001,3793.83,Tier 1,East,India,2020,Medium,11/2/2023
CUST000202,ORD000202,PROD000202,6/4/2022,6/5/2022,Standard Class,25130.86,7,0.08,Delhi,110001,3957.75,Tier 1,East,India,2020,Medium,7/20/2023
CUST000203,ORD000203,PROD000203,9/22/2023,9/24/2023,First Class,33470.47,3,0.22,Madhya Pradesh,462001,3937.73,Tier 1,South,India,2019,Large,2/10/2021
CUST000204,ORD000204,PROD000204,3/15/2022,3/17/2022,Second Class,30716.09,2,0.05,Uttar Pradesh,226001,5105.98,Tier 1,North,India,2022,Large,10/9/2022
CUST000205,ORD000205,PROD000205,6/14/2023,6/17/2023,Same Day,25077.61,8,0.25,Maharashtra,400001,4753.8,Tier 2,North,India,2021,Small,4/13/2019
CUST000206,ORD000206,PROD000206,10/21/2019,10/26/2019,Second Class,22860.48,2,0.25,Maharashtra,400001,3870.3,Tier 2,South,India,2022,Medium,4/27/2021
CUST000207,ORD000207,PROD000207,4/4/2023,4/5/2023,Same Day,18568.17,4,0.12,Gujarat,380001,2249.66,Tier 2,West,India,2021,Small,10/29/2023
CUST000208,ORD000208,PROD000208,10/27/2022,10/31/2022,First Class,16486.59,10,0.03,Punjab,160001,4167.49,Tier 2,East,India,2023,Large,11/11/2020
CUST000209,ORD000209,PROD000209,9/14/2019,9/15/2019,Second Class,49768.02,10,0.49,Gujarat,380001,4201.9,Tier 1,South,India,2019,Large,12/1/2023
CUST000210,ORD000210,PROD000210,4/27/2021,4/28/2021,Second Class,13971.1,1,0.4,Madhya Pradesh,462001,2496.28,Village,North,India,2019,Medium,8/16/2023
CUST000211,ORD000211,PROD000211,7/8/2023,7/13/2023,First Class,11485.17,9,0.05,Rajasthan,302001,1158.16,Village,East,India,2022,Large,11/7/2019
CUST000212,ORD000212,PROD000212,12/16/2022,12/22/2022,Standard Class,45625.45,2,0.24,Tamil Nadu,600001,10208.09,Tier 1,East,India,2021,Small,12/14/2022
CUST000213,ORD000213,PROD000213,8/26/2023,8/30/2023,First Class,6980.6,1,0.11,Punjab,160001,989.94,Village,South,India,2021,Small,8/4/2023
CUST000214,ORD000214,PROD000214,2/3/2023,2/7/2023,Same Day,28654.44,9,0.15,Punjab,160001,2587.93,Village,West,India,2020,Medium,8/13/2022
CUST000215,ORD000215,PROD000215,11/22/2020,11/24/2020,Same Day,2230.96,7,0.03,Rajasthan,302001,274.02,Tier 2,West,India,2021,Small,9/14/2019
CUST000216,ORD000216,PROD000216,12/6/2020,12/12/2020,Same Day,15755.97,3,0.06,Gujarat,380001,2200.77,Village,North,India,2020,Small,11/5/2021
CUST000217,ORD000217,PROD000217,7/23/2023,7/27/2023,Standard Class,39588.44,7,0.13,Rajasthan,302001,8036.67,Tier 1,North,India,2023,Large,2/12/2019
CUST000218,ORD000218,PROD000218,7/7/2019,7/14/2019,First Class,28301.22,4,0.11,Punjab,160001,6141.53,Tier 2,North,India,2023,Large,7/29/2019
CUST000219,ORD000219,PROD000219,4/24/2020,4/29/2020,Same Day,1610.16,9,0.38,Uttar Pradesh,226001,154.18,Tier 1,West,India,2019,Small,3/16/2019
CUST000220,ORD000220,PROD000220,10/28/2020,10/31/2020,Standard Class,14605.59,9,0.04,Maharashtra,400001,3099.7,Village,East,India,2020,Medium,11/13/2022
CUST000221,ORD000221,PROD000221,6/9/2022,6/14/2022,Same Day,36288.87,10,0.18,Madhya Pradesh,462001,6891.22,Tier 1,West,India,2022,Small,7/30/2023
CUST000222,ORD000222,PROD000222,3/14/2020,3/19/2020,Standard Class,25101.93,3,0.33,Gujarat,380001,3508.81,Tier 1,South,India,2020,Large,6/6/2023
CUST000223,ORD000223,PROD000223,8/3/2019,8/8/2019,Standard Class,26411.48,6,0.02,Maharashtra,400001,6812.36,Village,West,India,2023,Medium,4/10/2019
CUST000224,ORD000224,PROD000224,7/5/2019,7/11/2019,Standard Class,38616.05,4,0.17,Tamil Nadu,600001,5504.41,Tier 1,West,India,2022,Medium,1/12/2021
CUST000225,ORD000225,PROD000225,10/22/2022,10/29/2022,Same Day,36747.22,5,0.48,Uttar Pradesh,226001,4061.21,Tier 2,West,India,2019,Medium,7/3/2019
CUST000226,ORD000226,PROD000226,11/23/2022,11/27/2022,Standard Class,44042.1,4,0.32,Uttar Pradesh,226001,7630.21,Village,North,India,2020,Large,9/24/2023
CUST000227,ORD000227,PROD000227,7/6/2023,7/8/2023,First Class,48115.54,8,0.04,Uttar Pradesh,226001,12462.5,Tier 2,North,India,2020,Large,11/1/2019
CUST000228,ORD000228,PROD000228,8/4/2021,8/11/2021,Second Class,38350.58,10,0.12,Uttar Pradesh,226001,8112.51,Tier 1,North,India,2021,Small,2/27/2020
CUST000229,ORD000229,PROD000229,4/17/2019,4/23/2019,Standard Class,40174.06,6,0.32,Madhya Pradesh,462001,5865.59,Tier 2,South,India,2020,Small,1/9/2022
CUST000230,ORD000230,PROD000230,8/4/2022,8/9/2022,Standard Class,31696.91,10,0.24,West Bengal,700001,6679.8,Tier 2,West,India,2022,Small,6/8/2021
CUST000231,ORD000231,PROD000231,12/11/2019,12/16/2019,First Class,12531.13,4,0.19,Punjab,160001,2437.36,Village,East,India,2019,Large,11/10/2023
CUST000232,ORD000232,PROD000232,1/30/2019,2/1/2019,First Class,6960.85,8,0.25,Uttar Pradesh,226001,731.14,Tier 1,East,India,2022,Large,1/22/2019
CUST000233,ORD000233,PROD000233,5/24/2019,5/30/2019,Second Class,18661.81,2,0.33,Uttar Pradesh,226001,3311.55,Village,North,India,2021,Small,9/20/2022
CUST000234,ORD000234,PROD000234,11/1/2019,11/8/2019,Same Day,35951.88,6,0.4,Gujarat,380001,5231.64,Village,West,India,2020,Large,8/1/2023
CUST000235,ORD000235,PROD000235,7/4/2020,7/6/2020,First Class,27456.28,4,0,Karnataka,560001,6647.8,Village,East,India,2023,Medium,10/3/2021
CUST000236,ORD000236,PROD000236,11/13/2019,11/20/2019,Standard Class,43049.37,1,0.14,Rajasthan,302001,9649.84,Tier 2,South,India,2022,Large,10/1/2019
CUST000237,ORD000237,PROD000237,4/24/2022,4/28/2022,Second Class,2703.76,6,0.5,Delhi,110001,227.24,Village,South,India,2019,Large,4/8/2021
CUST000238,ORD000238,PROD000238,5/23/2021,5/26/2021,Second Class,7178.62,9,0.26,West Bengal,700001,996.81,Village,South,India,2023,Small,4/21/2020
CUST000239,ORD000239,PROD000239,9/8/2019,9/11/2019,Second Class,32562.21,7,0.08,Tamil Nadu,600001,7742.25,Village,North,India,2023,Medium,8/16/2021
CUST000240,ORD000240,PROD000240,10/18/2020,10/25/2020,Second Class,17289.46,4,0.22,Karnataka,560001,3877.9,Tier 1,North,India,2022,Medium,10/23/2020
CUST000241,ORD000241,PROD000241,2/4/2021,2/9/2021,Same Day,49172.95,6,0.33,Madhya Pradesh,462001,9863.59,Tier 1,West,India,2021,Large,3/31/2021
CUST000242,ORD000242,PROD000242,9/8/2022,9/15/2022,Same Day,11023.22,2,0.46,Uttar Pradesh,226001,845.05,Village,South,India,2021,Large,3/9/2021
CUST000243,ORD000243,PROD000243,9/13/2019,9/19/2019,Second Class,3252.82,9,0.22,Delhi,110001,529.67,Tier 1,West,India,2022,Medium,8/12/2021
CUST000244,ORD000244,PROD000244,4/29/2022,4/30/2022,Standard Class,42717.41,8,0.23,Rajasthan,302001,9490.57,Tier 1,West,India,2019,Large,1/5/2020
CUST000245,ORD000245,PROD000245,2/17/2021,2/19/2021,Same Day,16669.9,7,0.3,Gujarat,380001,1796.73,Tier 2,East,India,2022,Medium,5/3/2019
CUST000246,ORD000246,PROD000246,6/3/2023,6/8/2023,Same Day,38860.02,1,0.26,Delhi,110001,4443.58,Village,South,India,2019,Medium,10/14/2020
CUST000247,ORD000247,PROD000247,6/29/2020,7/3/2020,Standard Class,11385.32,8,0.36,Gujarat,380001,1708.12,Village,South,India,2020,Large,3/6/2019
CUST000248,ORD000248,PROD000248,11/6/2023,11/11/2023,Second Class,2193.01,2,0.23,Maharashtra,400001,332.76,Tier 1,South,India,2019,Large,4/22/2020
CUST000249,ORD000249,PROD000249,7/12/2022,7/19/2022,Second Class,8920.71,4,0.22,Punjab,160001,1733.78,Village,East,India,2023,Small,6/3/2023
CUST000250,ORD000250,PROD000250,6/15/2019,6/21/2019,Same Day,13352.44,3,0.05,Rajasthan,302001,3476.13,Tier 1,West,India,2020,Small,3/8/2020
CUST000251,ORD000251,PROD000251,7/24/2022,7/27/2022,Second Class,28310.89,2,0.21,Maharashtra,400001,5060.47,Village,North,India,2019,Medium,5/24/2021
CUST000252,ORD000252,PROD000252,3/7/2020,3/9/2020,Standard Class,29290.24,4,0.04,West Bengal,700001,7737.38,Village,South,India,2020,Small,1/11/2022
CUST000253,ORD000253,PROD000253,3/20/2022,3/24/2022,Same Day,17677.34,4,0.46,Madhya Pradesh,462001,1364.86,Tier 1,North,India,2021,Medium,9/17/2021
CUST000254,ORD000254,PROD000254,10/8/2019,10/9/2019,Standard Class,47938.03,4,0.41,Tamil Nadu,600001,7272.37,Tier 2,East,India,2021,Medium,11/5/2020
CUST000255,ORD000255,PROD000255,3/28/2022,4/4/2022,Same Day,43980.6,2,0.38,Delhi,110001,7829.87,Village,West,India,2019,Small,12/2/2020
CUST000256,ORD000256,PROD000256,5/31/2020,6/1/2020,Same Day,14947.03,6,0.26,Uttar Pradesh,226001,2263.98,Tier 2,South,India,2019,Small,1/28/2020
CUST000257,ORD000257,PROD000257,4/23/2020,4/29/2020,Standard Class,37531.22,10,0.05,Karnataka,560001,10115.08,Tier 2,North,India,2023,Small,8/9/2021
CUST000258,ORD000258,PROD000258,4/7/2022,4/14/2022,Second Class,25907.71,2,0.03,Maharashtra,400001,4916.64,Village,South,India,2019,Medium,7/13/2023
CUST000259,ORD000259,PROD000259,8/19/2021,8/21/2021,First Class,25231.68,2,0.16,Tamil Nadu,600001,5168.68,Village,East,India,2019,Medium,9/26/2021
CUST000260,ORD000260,PROD000260,10/1/2020,10/6/2020,Second Class,31160.53,7,0.33,Karnataka,560001,5465.39,Village,East,India,2023,Small,10/11/2021
CUST000261,ORD000261,PROD000261,12/23/2021,12/24/2021,Standard Class,5337.81,5,0.15,West Bengal,700001,514.68,Tier 2,East,India,2021,Large,10/27/2023
CUST000262,ORD000262,PROD000262,2/6/2020,2/11/2020,Second Class,32041.19,1,0.04,West Bengal,700001,4511.47,Village,South,India,2021,Large,12/1/2023
CUST000263,ORD000263,PROD000263,9/7/2021,9/14/2021,First Class,46777.19,7,0.4,Rajasthan,302001,3817.71,Tier 2,West,India,2019,Large,11/14/2020
CUST000264,ORD000264,PROD000264,5/17/2020,5/20/2020,Standard Class,22279.35,7,0.29,Punjab,160001,2580.96,Tier 2,South,India,2021,Small,10/26/2020
CUST000265,ORD000265,PROD000265,12/18/2022,12/20/2022,First Class,3018.6,9,0.36,Delhi,110001,531.67,Village,West,India,2019,Large,5/18/2022
CUST000266,ORD000266,PROD000266,2/7/2023,2/13/2023,Second Class,14307.36,7,0.34,Tamil Nadu,600001,2513.62,Tier 2,South,India,2021,Large,1/14/2022
CUST000267,ORD000267,PROD000267,7/7/2019,7/14/2019,First Class,13929.2,2,0.37,Delhi,110001,1682.79,Tier 1,West,India,2022,Large,1/14/2020
CUST000268,ORD000268,PROD000268,10/1/2021,10/4/2021,Second Class,3058.08,7,0.5,Madhya Pradesh,462001,188.43,Village,East,India,2021,Small,9/9/2021
CUST000269,ORD000269,PROD000269,11/4/2020,11/6/2020,Standard Class,15101.1,9,0.07,Karnataka,560001,3215.73,Tier 2,North,India,2023,Small,8/31/2021
CUST000270,ORD000270,PROD000270,12/24/2021,12/29/2021,First Class,36254.27,5,0.36,West Bengal,700001,3534.4,Tier 1,West,India,2023,Large,10/1/2021
CUST000271,ORD000271,PROD000271,2/28/2022,3/1/2022,Same Day,37653.51,3,0.06,Delhi,110001,10554.14,Village,West,India,2020,Medium,5/6/2023
CUST000272,ORD000272,PROD000272,12/3/2023,12/4/2023,Same Day,2575.21,3,0.34,Rajasthan,302001,261.09,Tier 2,West,India,2019,Small,6/28/2019
CUST000273,ORD000273,PROD000273,10/21/2022,10/22/2022,Standard Class,22268.19,2,0.14,Uttar Pradesh,226001,5251.19,Village,East,India,2021,Large,8/22/2021
CUST000274,ORD000274,PROD000274,2/15/2023,2/18/2023,Standard Class,23133.71,3,0.03,Gujarat,380001,3976.39,Tier 2,East,India,2022,Small,2/20/2023
CUST000275,ORD000275,PROD000275,8/25/2019,8/28/2019,Standard Class,814.7,6,0.03,West Bengal,700001,199.23,Tier 1,West,India,2020,Medium,8/25/2023
CUST000276,ORD000276,PROD000276,4/17/2020,4/18/2020,Standard Class,363.59,5,0.38,Uttar Pradesh,226001,31.39,Tier 2,North,India,2021,Large,8/17/2019
CUST000277,ORD000277,PROD000277,7/9/2022,7/12/2022,Second Class,13357.43,4,0.08,Maharashtra,400001,1981.51,Village,East,India,2020,Small,2/9/2022
CUST000278,ORD000278,PROD000278,6/14/2022,6/17/2022,Second Class,29973.52,8,0.32,Gujarat,380001,5207.52,Village,North,India,2023,Small,2/7/2021
CUST000279,ORD000279,PROD000279,10/10/2021,10/14/2021,Second Class,24154.01,10,0.49,Tamil Nadu,600001,1628.86,Village,South,India,2020,Large,5/23/2020
CUST000280,ORD000280,PROD000280,5/22/2020,5/26/2020,Same Day,261.37,3,0.46,West Bengal,700001,37.82,Tier 2,South,India,2019,Small,3/14/2020
CUST000281,ORD000281,PROD000281,11/4/2023,11/8/2023,Standard Class,41865.86,9,0.44,Maharashtra,400001,2614.84,Village,East,India,2021,Medium,5/8/2023
CUST000282,ORD000282,PROD000282,3/2/2023,3/4/2023,Second Class,49048.02,2,0.22,Uttar Pradesh,226001,5445.83,Tier 2,West,India,2023,Medium,5/14/2023
CUST000283,ORD000283,PROD000283,11/15/2023,11/21/2023,Standard Class,42931.13,1,0.01,Punjab,160001,11329.67,Tier 2,North,India,2023,Medium,5/25/2019
CUST000284,ORD000284,PROD000284,8/1/2022,8/5/2022,Same Day,43928.51,1,0.47,Delhi,110001,4393,Tier 2,North,India,2019,Small,6/28/2022
CUST000285,ORD000285,PROD000285,3/20/2019,3/26/2019,Same Day,2278.73,10,0.12,Maharashtra,400001,473.01,Tier 2,North,India,2020,Large,8/13/2019
CUST000286,ORD000286,PROD000286,2/14/2020,2/20/2020,First Class,43620.36,1,0.11,Maharashtra,400001,6184.27,Village,West,India,2020,Medium,7/12/2019
CUST000287,ORD000287,PROD000287,6/12/2022,6/16/2022,Same Day,17899.42,6,0.41,Karnataka,560001,2676.73,Tier 2,South,India,2021,Small,2/9/2023
CUST000288,ORD000288,PROD000288,4/7/2021,4/12/2021,Same Day,4574.18,5,0.44,Punjab,160001,731.41,Tier 1,South,India,2022,Medium,5/10/2019
CUST000289,ORD000289,PROD000289,11/13/2020,11/20/2020,Same Day,16218.23,5,0.21,Gujarat,380001,2784.21,Tier 1,North,India,2021,Medium,5/31/2022
CUST000290,ORD000290,PROD000290,3/21/2019,3/22/2019,First Class,28355.86,10,0.34,Punjab,160001,5410.73,Tier 2,East,India,2019,Small,6/22/2019
CUST000291,ORD000291,PROD000291,4/16/2019,4/22/2019,Same Day,7642.91,1,0.21,Rajasthan,302001,1751.16,Tier 1,East,India,2021,Small,6/6/2022
CUST000292,ORD000292,PROD000292,2/4/2023,2/11/2023,Second Class,10298.55,5,0.08,West Bengal,700001,2172.91,Tier 2,West,India,2022,Small,9/4/2021
CUST000293,ORD000293,PROD000293,6/6/2019,6/11/2019,Second Class,17961.43,4,0.44,Uttar Pradesh,226001,2848.08,Village,South,India,2019,Small,3/18/2022
CUST000294,ORD000294,PROD000294,4/29/2020,5/3/2020,Standard Class,16162.29,6,0.49,West Bengal,700001,2368.74,Tier 1,West,India,2022,Large,12/9/2019
CUST000295,ORD000295,PROD000295,5/4/2021,5/11/2021,Standard Class,5912.95,6,0.29,Uttar Pradesh,226001,1235.49,Tier 2,South,India,2022,Medium,4/16/2023
CUST000296,ORD000296,PROD000296,6/30/2020,7/5/2020,Second Class,14051.21,10,0.42,Uttar Pradesh,226001,1875.87,Village,North,India,2019,Medium,2/1/2021
CUST000297,ORD000297,PROD000297,10/26/2020,10/29/2020,First Class,38831.31,3,0.38,Gujarat,380001,3661.42,Tier 2,East,India,2020,Large,12/16/2022
CUST000298,ORD000298,PROD000298,7/26/2021,7/28/2021,First Class,37180.16,6,0.14,Delhi,110001,3874.27,Tier 2,South,India,2022,Medium,4/16/2023
CUST000299,ORD000299,PROD000299,1/13/2021,1/14/2021,Standard Class,21764.22,7,0.1,Delhi,110001,2293.92,Tier 1,South,India,2023,Small,1/4/2020
CUST000300,ORD000300,PROD000300,1/23/2021,1/25/2021,Standard Class,36110.57,7,0.21,Maharashtra,400001,4857.25,Tier 1,South,India,2020,Large,10/3/2019
CUST000301,ORD000301,PROD000301,6/30/2020,7/1/2020,Same Day,38856.1,7,0.13,Madhya Pradesh,462001,4687.28,Village,North,India,2022,Large,12/26/2020
CUST000302,ORD000302,PROD000302,4/15/2023,4/17/2023,Standard Class,47978.58,5,0.39,Uttar Pradesh,226001,6773.02,Village,North,India,2019,Small,10/22/2023
CUST000303,ORD000303,PROD000303,9/24/2020,9/25/2020,Second Class,12921.03,1,0.14,Punjab,160001,1773.56,Village,South,India,2019,Small,11/29/2019
CUST000304,ORD000304,PROD000304,8/15/2021,8/20/2021,Second Class,23236.18,4,0.23,Rajasthan,302001,2995.08,Tier 2,East,India,2020,Medium,3/25/2020
CUST000305,ORD000305,PROD000305,8/15/2022,8/17/2022,Standard Class,49088.14,4,0.28,Rajasthan,302001,6514.11,Tier 2,North,India,2021,Large,8/19/2021
CUST000306,ORD000306,PROD000306,11/6/2020,11/9/2020,Second Class,8343.8,1,0.39,Punjab,160001,1195.89,Village,South,India,2020,Small,8/7/2022
